FLOOD_HEIGHT,RAINFALL,TMAX,TMIN,TMEAN,WIND_SPEED,WIND_DIRECTION,ELEVATION,SLOPE
18,38,31,23.5,27.3,3,220,2.292,1.716
18,38,31,23.5,27.3,3,220,3.257,0.152
18,38,31,23.5,27.3,3,220,2.796,1.131
18,38,31,23.5,27.3,3,220,3.243,1.852
18,22.9,31,23.6,27.3,1,340,9.151,9.734
18,38,31,23.5,27.3,3,220,6.806,1.031
18,38,31,23.5,27.3,3,220,1.93,1.807
18,38,31,23.5,27.3,3,220,4.407,3.308
18,22.9,31,23.6,27.3,1,340,6.317,1.244
18,22.9,31,23.6,27.3,1,340,3.776,2.639
18,38,31,23.5,27.3,3,220,6.42,1.743
18,38,31,23.5,27.3,3,220,6.42,1.743
7,38,31,23.5,27.3,3,220,2.921,1.482
7,22.9,31,23.6,27.3,1,340,32.956,1.395
10,38,31,23.5,27.3,3,220,2.684,1.4
18,22.9,31,23.6,27.3,1,340,-1,-1
7,71.5,30.2,24.1,27.15,2,270,1.89,1.18
7,71.5,30.2,24.1,27.15,2,270,2.093,0.512
10,22.9,31,23.6,27.3,1,340,17.979,3.623
37,100,32.4,23.7,28.05,4,250,3.616,0.104
36,100,32.4,23.7,28.05,4,250,6.817,1.262
8,43.6,32.8,24,28.4,3,250,1.728,0.395
12,100,32.4,23.7,28.05,4,250,5.53,0.545
12,100,32.4,23.7,28.05,4,250,6.957,0.683
19,100,32.4,23.7,28.05,4,250,2.041,1.356
8,100,32.4,23.7,28.05,4,250,1.976,0.535
19,43.6,32.8,24,28.4,3,250,1.943,0.672
37,100,32.4,23.7,28.05,4,250,18.776,1.902
24,100,32.4,23.7,28.05,4,250,12.4,30.479
6,22,28.3,24.5,26.4,4,140,3.263,2.821
4,20.2,28.4,23.8,26.1,5,270,4.745,0.69
19,22,28.3,24.5,26.4,4,140,16.224,1.342
8,22,28.3,24.5,26.4,4,140,4.274,32.616
8,22,28.3,24.5,26.4,4,140,15.129,4.666
19,59.4,27.7,23.8,25.8,4,40,32.956,1.395
19,20.2,28.4,23.8,26.1,5,270,2.84,1.183
8,20.2,28.4,23.8,26.1,5,270,1.377,2.618
8,20.2,28.4,23.8,26.1,5,270,4.189,1.667
24,20.2,28.4,23.8,26.1,5,270,0.613,1.681
8,20.2,28.4,23.8,26.1,5,270,1.231,2.525
8,20.2,28.4,23.8,26.1,5,270,1.052,0.585
8,20.2,28.4,23.8,26.1,5,270,0.562,0.742
8,20.2,28.4,23.8,26.1,5,270,1.212,0.343
5,20.2,28.4,23.8,26.1,5,270,0.803,1.362
-1,20.2,28.4,23.8,26.1,5,270,0.738,1.522
5,22,28.3,24.5,26.4,4,140,2.607,2.025
8,59.4,27.7,23.8,25.8,4,40,6.83,0.27
8,59.4,27.7,23.8,25.8,4,40,7.353,0.792
8,59.4,27.7,23.8,25.8,4,40,31.241,0.346
8,59.4,27.7,23.8,25.8,4,40,16.199,0.634
8,59.4,27.7,23.8,25.8,4,40,55.428,7.413
8,59.4,27.7,23.8,25.8,4,40,4.195,1.616
8,59.4,27.7,23.8,25.8,4,40,40.092,0.837
12,59.4,27.7,23.8,25.8,4,40,6.281,1.312
8,59.4,27.7,23.8,25.8,4,40,16.799,2.875
12,59.4,27.7,23.8,25.8,4,40,39.222,1.233
8,59.4,27.7,23.8,25.8,4,40,45.909,0.647
19,59.4,27.7,23.8,25.8,4,40,4.52,1.106
45,59.4,27.7,23.8,25.8,4,40,4.388,11.518
19,22,28.3,24.5,26.4,4,140,9.852,2.387
19,22,28.3,24.5,26.4,4,140,34.118,1.459
6,15.5,32,24.2,28.1,3,220,1.986,1.366
6,11,30.6,24.9,27.75,3,260,4.881,0.191
6,11,30.6,24.9,27.75,3,260,2.406,0.659
8,15.5,32,24.2,28.1,3,220,3.213,1.23
18,21.8,31.6,23.8,27.7,1,160,11.542,0.581
18,15.5,32,24.2,28.1,3,220,3.422,0.938
18,15.5,32,24.2,28.1,3,220,8.468,1.142
18,21.8,31.6,23.8,27.7,1,160,32.459,0.556
7,21.8,31.6,23.8,27.7,1,160,6.869,0.862
8,15.5,32,24.2,28.1,3,220,2.742,2.763
6,21.8,31.6,23.8,27.7,1,160,21.341,0.887
6,21.8,31.6,23.8,27.7,1,160,4.428,5.805
21,21.8,31.6,23.8,27.7,1,160,7.667,2.417
18,21.8,31.6,23.8,27.7,1,160,0.974,0.681
7,0,31.8,25,28.4,6,250,3.716,11.131
13,0,31.8,25,28.4,6,250,3.716,11.131
5,0,31.8,25,28.4,6,250,3.716,11.131
8,0,31.8,25,28.4,6,250,1.748,0.933
26,0,31.1,26.8,28.95,6,260,1.839,1.028
13,0,31.1,26.8,28.95,6,260,2.445,1.438
7,17,33.5,23.5,28.5,3,250,1.606,0.419
13,17,33.5,23.5,28.5,3,250,3.692,9.292
13,17,33.5,23.5,28.5,3,250,0.749,0.394
8,17,33.5,23.5,28.5,3,250,-1,-1
5,22.8,34.3,23.9,29.1,1,270,20.342,1.539
37,22.8,34.3,23.9,29.1,1,270,39.587,0.909
20,22.8,34.3,23.9,29.1,1,270,23.031,1.865
8,57.5,31.6,24.7,28.15,3,260,8.376,0.823
13,57.5,31.6,24.7,28.15,3,260,4.691,1.026
26,57.5,31.6,24.7,28.15,3,260,5.097,3.696
19,116.2,32,23.8,27.9,3,250,2.213,3.039
16,116.2,32,23.8,27.9,3,250,3.429,5.947
6,116.2,32,23.8,27.9,3,250,12.762,1.308
15,116.2,32,23.8,27.9,3,250,1.255,7.597
10,57.5,31.6,24.7,28.15,3,260,18.094,0.888
37,60.6,32.4,23.4,27.9,1,320,4.183,1.244
19,60.6,32.4,23.4,27.9,1,320,4.713,1.117
10,60.6,32.4,23.4,27.9,1,320,10.011,3.197
8,50,28.3,24,26.2,9,250,3.127,0.115
8,50,28.3,24,26.2,9,250,2.824,1.975
17,50,28.3,24,26.2,9,250,2.253,1.837
8,85.1,27,20.6,23.8,3,200,6.58,0.939
20,2.2,30.1,24.8,27.5,4,200,2.552,1.432
18,2.2,30.1,24.8,27.5,4,200,2.212,11.271
18,2.2,30.1,24.8,27.5,4,200,2.221,2.225
18,2.2,30.1,24.8,27.5,4,200,2.402,5.451
9,2.2,30.1,24.8,27.5,4,200,2.137,0.662
8,2.2,30.1,24.8,27.5,4,200,4.822,0.834
18,2.2,30.1,24.8,27.5,4,200,2.547,3.202
8,1.6,30.8,23.5,27.2,1,180,2.024,0.859
8,2.2,30.1,24.8,27.5,4,200,3.062,0.929
8,2.2,30.1,24.8,27.5,4,200,2.552,1.432
8,2.2,30.1,24.8,27.5,4,200,2.221,2.225
8,2.2,30.1,24.8,27.5,4,200,2.402,5.451
8,1.6,30.8,23.5,27.2,1,180,2.998,3.51
8,2.2,30.1,24.8,27.5,4,200,2.137,0.662
8,2.2,30.1,24.8,27.5,4,200,4.822,0.834
8,2.2,30.1,24.8,27.5,4,200,2.547,3.202
8,2.2,30.1,24.8,27.5,4,200,3.117,1.193
19,1.6,30.8,23.5,27.2,1,180,2.998,3.51
20,175.2,28,23,25.5,3,220,14.706,0.463
36,82.5,28.6,23.6,26.1,5,220,-1,-1
13,82.5,28.6,23.6,26.1,5,220,3.341,0.566
13,112.5,29,24,26.5,9,220,4.673,0.557
18,82.5,28.6,23.6,26.1,5,220,2.801,0.824
18,112.5,29,24,26.5,9,220,2.758,3.238
12,112.5,29,24,26.5,9,220,2.196,1.501
42,112.5,29,24,26.5,9,220,2.538,0.135
6,82.5,28.6,23.6,26.1,5,220,2.57,0.516
12,112.5,29,24,26.5,9,220,2.28,0.441
12,112.5,29,24,26.5,9,220,2.806,5.005
16,82.5,28.6,23.6,26.1,5,220,4.104,0.833
6,82.5,28.6,23.6,26.1,5,220,2.808,1.071
15,175.2,28,23,25.5,3,220,16.043,1.039
20,175.2,28,23,25.5,3,220,2.705,2.218
20,112.5,29,24,26.5,9,220,-0.021,2.073
40,175.2,28,23,25.5,3,220,-1,-1
35,112.5,29,24,26.5,9,220,0.531,5.129
15,112.5,29,24,26.5,9,220,0.657,0.14
40,175.2,28,23,25.5,3,220,-1,-1
20,175.2,28,23,25.5,3,220,2.705,2.218
35,112.5,29,24,26.5,9,220,0.531,5.129
15,175.2,28,23,25.5,3,220,16.043,1.039
10,112.5,29,24,26.5,9,220,0.497,8.392
20,112.5,29,24,26.5,9,220,-0.021,2.073
4,112.5,29,24,26.5,9,220,0.657,0.14
4,112.5,29,24,26.5,9,220,0.657,0.14
6,112.5,29,24,26.5,9,220,-0.044,5.516
18,175.2,28,23,25.5,3,220,-1,-1
16,112.5,29,24,26.5,9,220,1.04,1.202
6,175.2,28,23,25.5,3,220,16.043,1.039
24,175.2,28,23,25.5,3,220,-1,-1
24,112.5,29,24,26.5,9,220,-0.147,1.636
10,112.5,29,24,26.5,9,220,-0.159,4.016
16,112.5,29,24,26.5,9,220,0.126,1.616
12,175.2,28,23,25.5,3,220,0.685,0.21
5,175.2,28,23,25.5,3,220,0.226,1.327
5,175.2,28,23,25.5,3,220,-0.89,0
6,112.5,29,24,26.5,9,220,0.135,4.144
4,112.5,29,24,26.5,9,220,1.097,1
6,175.2,28,23,25.5,3,220,-0.558,6.681
16,112.5,29,24,26.5,9,220,-0.121,0.805
4,112.5,29,24,26.5,9,220,5.779,1.397
6,112.5,29,24,26.5,9,220,-0.242,3.871
36,112.5,29,24,26.5,9,220,-1.11,9.945
72,175.2,28,23,25.5,3,220,1.05,0.764
48,175.2,28,23,25.5,3,220,17.938,2.412
30,112.5,29,24,26.5,9,220,-0.305,1.037
12,112.5,29,24,26.5,9,220,-0.094,3.172
14,175.2,28,23,25.5,3,220,7.251,3.361
19,112.5,29,24,26.5,9,220,2.463,0.898
36,112.5,29,24,26.5,9,220,2.414,0.401
48,175.2,28,23,25.5,3,220,2.596,0.131
36,175.2,28,23,25.5,3,220,2.567,1.827
18,175.2,28,23,25.5,3,220,6.69,0.852
18,175.2,28,23,25.5,3,220,2.092,0.508
36,112.5,29,24,26.5,9,220,0.592,20.178
18,112.5,29,24,26.5,9,220,2.041,0.741
18,112.5,29,24,26.5,9,220,0.592,20.178
18,112.5,29,24,26.5,9,220,0.592,20.178
6,175.2,28,23,25.5,3,220,6.238,0.123
36,175.2,28,23,25.5,3,220,5.79,1.408
10,175.2,28,23,25.5,3,220,4.407,0.432
18,112.5,29,24,26.5,9,220,2.419,0.801
18,112.5,29,24,26.5,9,220,1.98,1.279
36,112.5,29,24,26.5,9,220,2.908,0.667
36,175.2,28,23,25.5,3,220,11.136,0.847
18,175.2,28,23,25.5,3,220,9.693,0.937
36,112.5,29,24,26.5,9,220,2.508,2.488
36,112.5,29,24,26.5,9,220,3.218,1.041
18,112.5,29,24,26.5,9,220,2.552,2.035
18,112.5,29,24,26.5,9,220,2.414,0.401
60,112.5,29,24,26.5,9,220,1.928,0.398
18,175.2,28,23,25.5,3,220,1.733,1.523
18,175.2,28,23,25.5,3,220,32.915,2.558
18,112.5,29,24,26.5,9,220,0.592,20.178
18,112.5,29,24,26.5,9,220,0.592,20.178
18,112.5,29,24,26.5,9,220,0.592,20.178
10,112.5,29,24,26.5,9,220,3.692,9.292
8,82.5,28.6,23.6,26.1,5,220,11.872,0.955
19,112.5,29,24,26.5,9,220,1.133,3.52
13,112.5,29,24,26.5,9,220,0.951,1.308
19,112.5,29,24,26.5,9,220,1.079,1.649
19,175.2,28,23,25.5,3,220,-1,-1
19,112.5,29,24,26.5,9,220,0.661,0.38
19,112.5,29,24,26.5,9,220,0.943,1.14
19,112.5,29,24,26.5,9,220,1.481,3.401
19,112.5,29,24,26.5,9,220,1.373,1.413
25,175.2,28,23,25.5,3,220,4.921,3.491
10,112.5,29,24,26.5,9,220,3.692,9.292
6,112.5,29,24,26.5,9,220,0.967,2.769
8,112.5,29,24,26.5,9,220,1.582,0.441
10,112.5,29,24,26.5,9,220,1.113,0.367
8,112.5,29,24,26.5,9,220,1.035,0.291
8,82.5,28.6,23.6,26.1,5,220,2.351,0.248
10,112.5,29,24,26.5,9,220,0.846,2.187
8,112.5,29,24,26.5,9,220,1.112,0.515
10,112.5,29,24,26.5,9,220,1.194,1.089
80,112.5,29,24,26.5,9,220,3.492,4.501
50,112.5,29,24,26.5,9,220,0.699,3.579
50,112.5,29,24,26.5,9,220,1.063,1.425
50,112.5,29,24,26.5,9,220,0.999,1.276
30,112.5,29,24,26.5,9,220,1.459,3.413
25,112.5,29,24,26.5,9,220,0.661,0.471
96,175.2,28,23,25.5,3,220,8.83,0.085
20,112.5,29,24,26.5,9,220,0.996,0.821
10,112.5,29,24,26.5,9,220,1.346,1.641
15,112.5,29,24,26.5,9,220,0.874,1.394
10,112.5,29,24,26.5,9,220,0.874,1.394
36,82.5,28.6,23.6,26.1,5,220,-1,-1
10,82.5,28.6,23.6,26.1,5,220,1.895,0.175
-1,82.5,28.6,23.6,26.1,5,220,5.574,0.829
8,112.5,29,24,26.5,9,220,3.974,0.761
8,112.5,29,24,26.5,9,220,3.974,0.761
19,82.5,28.6,23.6,26.1,5,220,5.506,1.242
19,175.2,28,23,25.5,3,220,6.754,0.917
8,175.2,28,23,25.5,3,220,39.545,33.728
10,175.2,28,23,25.5,3,220,41.445,2.08
10,175.2,28,23,25.5,3,220,18.036,0.78
13,175.2,28,23,25.5,3,220,40.344,1.888
19,175.2,28,23,25.5,3,220,16.799,2.875
26,175.2,28,23,25.5,3,220,6.281,1.312
13,175.2,28,23,25.5,3,220,6.363,2.59
26,175.2,28,23,25.5,3,220,33.607,1.164
10,175.2,28,23,25.5,3,220,43.428,0.469
24,112.5,29,24,26.5,9,220,12.141,0.687
20,175.2,28,23,25.5,3,220,39.045,0.872
8,175.2,28,23,25.5,3,220,7.308,2.78
8,175.2,28,23,25.5,3,220,48.598,0.938
8,175.2,28,23,25.5,3,220,15.81,1.449
26,175.2,28,23,25.5,3,220,4.352,0.884
15,82.5,28.6,23.6,26.1,5,220,3.982,0.687
25,82.5,28.6,23.6,26.1,5,220,3.918,2.092
19,82.5,28.6,23.6,26.1,5,220,4.15,0.88
30,175.2,28,23,25.5,3,220,2.64,1.666
26,29,32.4,24,28.2,1,320,5.466,0.376
36,29,32.4,24,28.2,1,320,3.789,0.331
36,29,32.4,24,28.2,1,320,4.441,1.78
36,29,32.4,24,28.2,1,320,6.208,1.951
36,29,32.4,24,28.2,1,320,4.604,3.166
19,63.2,32.1,22.5,27.3,3,250,3.716,11.131
19,63.2,32.1,22.5,27.3,3,250,0.916,2.451
8,63.2,32.1,22.5,27.3,3,250,0.751,1.645
8,63.2,32.1,22.5,27.3,3,250,1.406,2.577
8,63.2,32.1,22.5,27.3,3,250,1.489,0.641
19,63.2,32.1,22.5,27.3,3,250,0.642,1.766
15,63.2,32.1,22.5,27.3,3,250,1.145,2.211
8,26,32.5,23.7,28.1,2,290,26.03,2.482
19,26,32.5,23.7,28.1,2,290,-1,-1
26,29,32.4,24,28.2,1,320,8.172,21.032
26,29,32.4,24,28.2,1,320,4.991,1.938
19,29,32.4,24,28.2,1,320,5.975,0.622
13,29,32.4,24,28.2,1,320,5.825,0.768
26,29,32.4,24,28.2,1,320,5.825,0.768
8,29,32.4,24,28.2,1,320,37.155,33.728
37,29,32.4,24,28.2,1,320,41.95,2.526
8,29,32.4,24,28.2,1,320,48.576,1.707
8,29,32.4,24,28.2,1,320,51.372,3.407
13,29,32.4,24,28.2,1,320,29.412,1.513
8,18,33.3,23.8,28.5,1,270,32.499,1.598
8,18,33.3,23.8,28.5,1,270,32.56,0.318
8,18,33.3,23.8,28.5,1,270,4.721,1.062
8,18,33.3,23.8,28.5,1,270,2.746,1.088
8,18,33.3,23.8,28.5,1,270,57.2,0.987
4,18,33.3,23.8,28.5,1,270,48.039,0.8
8,18,33.3,23.8,28.5,1,270,40.925,1.471
8,18,33.3,23.8,28.5,1,270,40.888,0.75
5,77.4,33.2,23.8,28.5,3,250,1.468,3.485
12,77.4,33.2,23.8,28.5,3,250,0.256,1.217
6,77.4,33.2,23.8,28.5,3,250,1.465,3.89
13,77.4,33.2,23.8,28.5,3,250,0.864,0.361
27,77.4,33.2,23.8,28.5,3,250,3.176,1.939
13,77.4,33.2,23.8,28.5,3,250,1.118,0.827
20,77.4,33.2,23.8,28.5,3,250,1.168,11.264
8,9.2,33.1,24.6,28.9,1,290,7.691,0.522
8,19,31.8,23.8,27.8,2,280,8.632,4.593
45,19,31.8,23.8,27.8,2,280,4.074,0.813
19,20.1,32.2,24,28.1,2,250,2.018,0.794
37,20.1,32.2,24,28.1,2,250,2.735,0.619
8,46.8,33.3,24.5,28.9,1,340,38.09,1.456
8,46.8,33.3,24.5,28.9,1,340,5.432,0.363
37,20.1,32.2,24,28.1,2,250,2.941,1.994
8,20.1,32.2,24,28.1,2,250,1.435,0.329
8,46.8,33.3,24.5,28.9,1,340,40.949,0.664
8,46.8,33.3,24.5,28.9,1,340,39.71,1.382
8,46.8,33.3,24.5,28.9,1,340,41.619,0.876
8,46.8,33.3,24.5,28.9,1,340,38.565,5.773
19,46.8,33.3,24.5,28.9,1,340,17.425,2.469
19,46.8,33.3,24.5,28.9,1,340,22.512,2.875
8,46.8,33.3,24.5,28.9,1,340,4.307,2.074
8,1,30.5,24,27.3,2,20,2.342,4.804
8,1,30.5,24,27.3,2,20,2.817,5.548
8,1,30.5,24,27.3,2,20,2.214,6.696
8,1,30.5,24,27.3,2,20,2.501,0.293
8,1,30.5,24,27.3,2,20,2.828,0.358
8,1,30.5,24,27.3,2,20,2.127,1.177
4,1,30.5,24,27.3,2,20,2.493,2.78
4,3.2,29,22.1,25.5,1,360,3.363,2.022
4,1,30.5,24,27.3,2,20,2.064,1.374
19,50.4,29.9,24,26.95,4,220,12.59,0.177
19,50.4,29.9,24,26.95,4,220,12.606,0.416
19,76.5,29.2,24,26.6,1,180,15.063,0.333
19,76.5,29.2,24,26.6,1,180,15.176,1.825
8,50.4,29.9,24,26.95,4,220,1.721,0.568
8,50.4,29.9,24,26.95,4,220,3.171,1.326
8,50.4,29.9,24,26.95,4,220,1.217,3.112
12,6.6,32.5,26,29.3,2,220,15.863,2.16
11,37,32.5,24.2,28.4,1,220,20.381,1.921
8,62.8,28.6,22.8,25.7,2,360,19.217,1.393
8,62.8,28.6,22.8,25.7,2,360,17.191,7.407
18,68.5,27.1,22.4,24.75,2,20,-1,-1
24,125.5,27.7,24.5,26.1,5,10,5.536,0.955
6,125.5,27.7,24.5,26.1,5,10,2.112,21.492
-1,125.5,27.7,24.5,26.1,5,10,5.498,13.424
24,125.5,27.7,24.5,26.1,5,10,1.888,4.724
-1,125.5,27.7,24.5,26.1,5,10,5.29,1.318
8,37,31.9,23.3,27.6,3,260,5.498,13.424
8,15,30.1,25,27.55,1,210,4.109,0.649
19,22.5,31.9,25.2,28.55,4,250,5.147,0.524
8,26,29.5,23.6,26.55,2,320,4.109,0.649
37,15,30.1,25,27.55,1,210,4.109,0.649
19,54,27,25.1,26.05,3,90,4.109,0.649
8,146.8,27,23.5,25.25,4,20,2.625,6.667
19,12.8,33.5,25.5,29.5,4,250,2.203,1.491
8,19.2,32.6,25,28.8,3,220,2.203,1.491
37,54,27,25.1,26.05,3,90,2.349,1.272
8,146.8,27,23.5,25.25,4,20,3.006,1.749
13,146.8,27,23.5,25.25,4,20,2.709,0.816
24,125.5,27.7,24.5,26.1,5,10,4.109,0.649
4,80.5,27,24,25.5,1,180,1.36,1.172
8,24.2,35,25,30,2,250,-0.22,0.962
6,30,35,25,30,3,180,-0.22,0.962
4,71,27.7,24.5,26.1,4,220,-0.22,0.962
5,71,27.7,24.5,26.1,4,220,-0.175,1.37
5,4.8,34,25,29.5,3,250,-0.131,1.253
12,37,32.5,24.2,28.4,1,220,1.36,1.172
6,-1,34.2,25,29.6,1,220,1.36,1.172
8,71,27.7,24.5,26.1,4,220,0.564,2.03
12,71,27.7,24.5,26.1,4,220,0.524,2.05
4,4.8,34,25,29.5,3,250,0.834,1.042
8,50.6,34,24.8,29.4,1,320,1.36,1.172
12,80.5,27,24,25.5,1,180,0.758,1.444
5,71,27.7,24.5,26.1,4,220,1.69,0.962
10,71,27.7,24.5,26.1,4,220,-0.018,0.978
4,71,27.7,24.5,26.1,4,220,0.3,1.326
8,50.4,29.9,24,26.95,4,220,2.51,0.672
8,76.5,29.2,24,26.6,1,180,3.097,3.953
8,50.4,29.9,24,26.95,4,220,2.351,0.972
8,50.4,29.9,24,26.95,4,220,2.41,0.491
8,76.5,29.2,24,26.6,1,180,6.747,3.308
19,50.4,29.9,24,26.95,4,220,2.29,0.444
8,50.4,29.9,24,26.95,4,220,2.334,4.811
8,4.8,34,25,29.5,3,250,2.51,0.672
18,67.8,26,22,24,1,360,3.402,0.304
10,71,27.7,24.5,26.1,4,220,1.965,0.71
36,146.8,27,23.5,25.25,4,20,2.103,2.761
18,67.8,26,22,24,1,360,2.261,1.028
18,67.8,26,22,24,1,360,2.103,2.761
10,4.8,34,25,29.5,3,250,2.09,0.551
8,146.8,27,23.5,25.25,4,20,2.643,0.711
8,79.2,33.5,24.2,28.9,1,270,34.841,0.132
8,79.7,31,24,27.5,1,20,38.479,4.63
8,135.5,25.5,24.4,25,1,360,38.479,4.63
8,4.8,34,25,29.5,3,250,2.41,0.491
8,135.5,25.5,24.4,25,1,360,8.627,0.369
18,67.8,26,22,24,1,360,2.103,2.761
8,67.5,32,24.4,28.2,4,250,2.29,0.444
36,12.8,33.5,25.5,29.5,4,250,1.965,0.71
8,146.8,27,23.5,25.25,4,20,2.279,4.275
10,4.8,34,25,29.5,3,250,2.638,1.135
8,4.8,34,25,29.5,3,250,2.797,0.516
36,146.8,27,23.5,25.25,4,20,2.023,3.318
8,50.4,29.9,24,26.95,4,220,1.649,1.811
8,50.4,29.9,24,26.95,4,220,1.079,1.649
8,50.4,29.9,24,26.95,4,220,1.125,1.81
4,50.4,29.9,24,26.95,4,220,3.177,2.458
19,28.8,31.4,26,28.7,6,250,0.887,1.087
27,16.7,35.9,25,30.45,3,270,0.824,1.712
26,146.8,27,23.5,25.25,4,20,0.848,2.952
8,0.6,32.8,26,29.4,5,250,0.953,2.652
8,2,31.7,26.2,28.95,1,250,2.189,3.418
10,71,27.7,24.5,26.1,4,220,1.099,2.59
8,24.2,35,25,30,2,250,1.382,1.029
36,32,32.5,26,29.25,4,250,0.918,0.943
17,32,32.5,26,29.25,4,250,3.081,0.814
24,17,28.7,24,26.35,4,200,3.081,0.814
27,7.6,35.5,26,30.75,3,270,3.081,0.814
18,67.5,32,24.4,28.2,4,250,3.081,0.814
27,67.5,32,24.4,28.2,4,250,3.081,0.814
37,67.5,32,24.4,28.2,4,250,3.081,0.814
37,30,35,25,30,3,180,3.081,0.814
32,12.8,33.5,25.5,29.5,4,250,3.081,0.814
12,41.2,29,24,26.5,3,340,3.081,0.814
39,41.2,29,24,26.5,3,340,3.081,0.814
16,41.2,29,24,26.5,3,340,3.081,0.814
19,71,27.7,24.5,26.1,4,220,3.081,0.814
10,125.5,27.7,24.5,26.1,5,10,1.953,0.523
8,125.5,27.7,24.5,26.1,5,10,1.953,0.523
24,12.8,32.6,24.5,28.6,1,110,17.374,1.082
18,68.5,27.1,22.4,24.75,2,20,-1,-1
8,68.5,27.1,22.4,24.75,2,20,-1,-1
10,68.5,27.1,22.4,24.75,2,20,2.015,1.54
10,68.5,27.1,22.4,24.75,2,20,2.034,1.495
8,125.5,27.7,24.5,26.1,5,10,2.743,0.478
37,37,31.9,23.3,27.6,3,260,-1,-1
8,71.5,27.5,23.1,25.3,3,240,2.344,0.07
8,22.5,31.9,25.2,28.55,4,250,2.344,0.07
8,26,29.5,23.6,26.55,2,320,2.344,0.07
8,68.5,27.1,22.4,24.75,2,20,2.344,0.07
8,15,30.1,25,27.55,1,210,7.808,0.191
8,26,29.5,23.6,26.55,2,320,2.442,0.402
8,26,29.5,23.6,26.55,2,320,2.718,0.376
8,39,26.2,25.6,25.9,2,90,2.168,0.843
8,68.5,27.1,22.4,24.75,2,20,2.344,0.07
8,54,27,25.1,26.05,3,90,2.168,0.843
8,12,25.6,23.4,24.5,2,270,2.168,0.843
8,0.5,32.9,25.8,29.35,2,290,2.168,0.843
8,37,31.9,23.3,27.6,3,260,2.151,1.143
11,71.5,27.5,23.1,25.3,3,240,2.151,1.143
8,71.5,27.5,23.1,25.3,3,240,2.151,1.143
19,54,27,25.1,26.05,3,90,15.097,0.601
8,68.5,27.1,22.4,24.75,2,20,2.151,1.143
8,125.5,27.7,24.5,26.1,5,10,2.151,1.143
8,2,29.6,25.1,27.35,2,210,2.151,1.143
8,52.5,30.8,24.5,27.65,2,200,2.151,1.143
8,54,27,25.1,26.05,3,90,1.997,1.285
8,22.5,31.9,25.2,28.55,4,250,2.151,1.143
15,54,27,25.1,26.05,3,90,1.997,1.285
8,26,29.5,23.6,26.55,2,320,2.127,0.966
13,125.5,27.7,24.5,26.1,5,10,2.168,0.843
19,16.6,33.5,25,29.3,1,180,19.132,3.604
8,62.8,28.6,22.8,25.7,2,360,15.956,1.837
45,-1,33.2,24.4,28.8,1,220,4.959,1.017
13,44.7,32.4,24,28.2,1,360,3.17,2.351
8,135.5,25.5,24.4,25,1,360,10.355,0.742
45,135.5,25.5,24.4,25,1,360,4.212,2.848
8,79.7,31,24,27.5,1,20,4.959,1.017
13,79.7,31,24,27.5,1,20,4.959,1.017
19,62.8,28.6,22.8,25.7,2,360,4.959,1.017
8,18.2,32.9,22.5,27.7,1,290,45.96,0.214
8,67,33.8,24.5,29.2,1,360,35.291,2.552
8,135.5,25.5,24.4,25,1,360,41.027,0.67
10,19.6,28.2,23.6,25.9,1,180,16.664,1.582
12,62.8,28.6,22.8,25.7,2,360,6.809,1.387
19,37,32.5,24.2,28.4,1,220,16.09,0.352
10,48.4,32.8,24.3,28.6,1,220,45.96,0.214
8,79.2,33.5,24.2,28.9,1,270,12.389,1.171
8,44.7,32.4,24,28.2,1,360,45.96,0.214
8,62.8,28.6,22.8,25.7,2,360,59.883,2.395
26,79.2,33.5,24.2,28.9,1,270,75.783,0.751
10,38,34.4,24.6,29.5,1,140,75.783,0.751
8,38,34.4,24.6,29.5,1,140,57.653,1.125
19,-1,33.2,24.4,28.8,1,220,67.944,2.076
19,79.7,31,24,27.5,1,20,59.843,0.264
13,18.2,32.9,22.5,27.7,1,290,58.577,3.561
8,67,33.8,24.5,29.2,1,360,73.139,1.207
13,18.2,32.9,22.5,27.7,1,290,64.8,5.517
8,67.4,33.4,21.7,27.6,2,320,47.892,0.599
26,18.2,32.9,22.5,27.7,1,290,75.783,0.751
8,67.4,33.4,21.7,27.6,2,320,44.529,1.092
8,67,33.8,24.5,29.2,1,360,57.407,3.038
13,18.2,32.9,22.5,27.7,1,290,57.023,0.528
8,67.4,33.4,21.7,27.6,2,320,57.653,1.125
13,18.2,32.9,22.5,27.7,1,290,59.843,0.264
37,24.7,34.5,23.5,29,1,360,59.843,0.264
26,67.4,33.4,21.7,27.6,2,320,75.783,0.751
13,79.2,33.5,24.2,28.9,1,270,56.892,2.425
37,24.7,34.5,23.5,29,1,360,63.217,4.641
37,92,32,25.2,28.6,1,250,7.432,1.399
8,44.7,32.4,24,28.2,1,360,4.305,2.086
6,76.5,29.2,24,26.6,1,180,4.329,0.254
10,67,33.8,24.5,29.2,1,360,43.094,1.649
13,67.4,33.4,21.7,27.6,2,320,42.866,2.165
8,79.7,31,24,27.5,1,20,43.116,1.212
8,33.2,31.7,24,27.9,2,220,41.027,0.67
8,76.5,29.2,24,26.6,1,180,41.027,0.67
8,38,34.4,24.6,29.5,1,140,16.664,1.582
8,38,34.4,24.6,29.5,1,140,30.95,0.437
8,33.2,31.7,24,27.9,2,220,44.211,39.746
8,33.2,31.7,24,27.9,2,220,37.281,0.325
